25.0,0.31,-0.27,10.05,-164.0,93.24,0.23,1.92,24.97,121.19,162.0,07,0.0,47.869995,34.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_072017,Moving slightly_and then Change to darker_Dimmer_Continuing_Working_Lying_
7.0,-8.68,3.03,3.02,-138.0,115.66,-18.57,-71.99,24.97,121.19,162.0,07,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_072950,Still_Dimmer_Sleeping_Same place_
20.0,0.12,0.04,9.97,168.0,136.67,-1.99,1.68,24.97,121.19,162.0,07,0.0,24.37999,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_073447,Still_Dimmer_Sleeping_Same place_Lying_
11.0,-10.6,0.63,1.36,176.0,128.49,170.5,-76.6,24.97,121.19,163.0,07,11.0,87.420006,8.0,0.0,29.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_075048,Moving constantly_and then Dimmer_11 steps forward_
11.0,-1.51,2.93,9.29,83.0,169.78,-18.93,-10.08,24.97,121.19,163.0,07,0.0,45.210007,36.0,0.0,3.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_075408,Moving constantly_and then Change to darker_Dimmer_Sleeping_Same place_
13.0,8.64,0.38,4.86,-145.0,122.23,-4.13,61.77,24.97,121.19,163.0,07,0.0,52.73001,36.0,0.0,5.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_075708,Moving constantly_and then Change to darker_Dimmer_Sleeping_Same place_
15.0,-0.63,5.35,8.21,23.0,174.23,-34.68,-4.73,24.97,121.19,163.0,08,0.0,44.489998,16.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_080010,Moving slightly_and then Change to darker_Dimmer_Sleeping_Same place_Lying_
65.0,0.17,-0.34,9.9,-174.0,122.1,0.37,1.17,24.97,121.19,163.0,08,0.0,57.119995,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_080317,Still_Normal brightness_Working_Same place_Lying_
18.0,-0.36,4.67,9.12,9.0,124.3,-31.48,-3.94,24.97,121.19,163.0,08,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_080618,Still_Change to darker_Dimmer_Sleeping_Same place_Lying_
11.0,-0.4,1.52,9.78,-94.0,118.18,-10.24,-2.79,0.0,0.0,0.0,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_080845,Still_Dimmer_Sleeping_Continuing_Lying_
25.0,0.74,4.55,9.08,115.0,118.18,-10.24,-2.79,0.0,0.0,0.0,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BathroomBowel,PhilSamsang_20160707_080938,Still_Dimmer_Same place_Lying_
63.0,0.15,-0.39,9.9,-170.0,113.84,0.79,1.3,0.0,0.0,0.0,08,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,BathroomBowel,PhilSamsang_20160707_081408,Still_Change to darker_Normal brightness_Working_Same place_Lying_
61.0,0.17,-0.31,9.96,-166.0,110.83,0.31,1.98,0.0,0.0,0.0,08,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,BathroomBowel,PhilSamsang_20160707_082635,Still_Change to darker_Normal brightness_Continuing_Working_Lying_
55.0,0.26,-0.02,9.94,-59.0,105.25,-1.19,2.53,0.0,0.0,0.0,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BathroomBowel,PhilSamsang_20160707_082938,Still_Dimmer_Continuing_Working_Lying_
0.0,-10.02,-3.71,2.66,65.0,72.57,27.31,-88.06,0.0,0.0,0.0,08,0.0,38.28,137.0,0.0,11.0,0.0,0.0,0.0,BathroomBowel,PhilSamsang_20160707_083414,Moving constantly_and then Change to brighter light_Sleeping_Same place_
1.0,3.93,-9.11,2.04,19.0,152.64,-125.67,-32.76,0.0,0.0,0.0,08,22.0,356.24,0.0,0.0,24.0,0.0,0.0,0.0,BathroomBowel,PhilSamsang_20160707_083714,Moving constantly_and then Dimmer_22 steps forward_Standing_
84.0,0.73,4.39,8.64,100.0,172.93,-126.72,-36.28,0.0,0.0,0.0,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luwei,PhilSamsang_20160707_083933,Still_Normal brightness_Same place_Sitting_
7.0,1.3,4.25,8.57,129.0,31.59,151.66,-8.07,0.0,0.0,0.0,08,201.0,352.6,14.0,0.0,110.0,0.0,0.0,0.0,Luwei,PhilSamsang_20160707_084202,Moving constantly_and then Moving to another place_turn on a lamp_Change to darker_Dimmer_201 steps forward_Sitting_
15.0,1.64,1.85,9.2,73.0,14.65,166.76,-18.71,0.0,0.0,0.0,08,209.0,355.62,104.0,0.0,145.0,0.0,0.0,0.0,WalkDept,PhilSamsang_20160707_084408,Moving constantly_and then Moving to another place_turn on a lamp_Change to brighter light_Dimmer_209 steps forward_Sitting_
0.0,-3.51,-9.17,0.49,-178.0,237.87,-113.23,23.17,0.0,0.0,0.0,08,7.0,82.62001,0.0,0.0,8.0,0.0,0.0,0.0,WalkDept,PhilSamsang_20160707_084518,Moving constantly_and then 7 steps forward_Standing_
470.0,0.67,8.93,3.71,91.0,98.53,-63.32,4.78,0.0,0.0,0.0,08,0.0,341.99002,550.0,0.0,44.0,0.0,0.0,0.0,WalkDept,PhilSamsang_20160707_084940,Moving constantly_and then Change to brighter light_Strong_brightness_Same place_Standing_
462.0,1.13,8.6,4.19,91.0,99.35,-65.03,4.69,0.0,0.0,0.0,08,0.0,341.99002,550.0,0.0,44.0,0.0,0.0,0.0,WalkDept,PhilSamsang_20160707_084941,Moving constantly_and then Change to brighter light_Strong_brightness_Same place_Standing_
515.0,0.2,8.87,6.4,111.0,99.94,-65.62,2.48,0.0,0.0,0.0,08,0.0,341.99002,550.0,0.0,44.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_084950,Moving constantly_and then Change to brighter light_Strong_brightness_Same place_Standing_
